Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Liver,6.4,10.130000000000146,Base case,1,0.5,5.065000000000073,F4,65
Liver,6.8,10.61000000000016,Base case,1,0.5,5.30500000000008,F4,65
Liver,7.2,11.190000000000172,Base case,1,0.5,5.595000000000086,F4,65
Liver,7.6,11.610000000000184,Base case,1,0.5,5.805000000000092,F4,65
Liver,8,12.040000000000195,Base case,1,0.5,6.020000000000097,F4,65
Liver,8.4,12.470000000000205,Base case,1,0.5,6.2350000000001025,F4,65
Liver,8.8,12.790000000000179,Base case,1,0.5,6.395000000000089,F4,65
Liver,9.2,13.220000000000143,Base case,1,0.5,6.610000000000071,F4,65
Liver,9.6,13.650000000000112,Base case,1,0.5,6.825000000000056,F4,65
Liver,10,13.900000000000091,Base case,1,0.5,6.9500000000000455,F4,65
Other,0,0,Base case,1,0.6,0,F4,65
Other,0.4,1.7599999999999991,Base case,1,0.6,0.5279999999999997,F4,65
Other,0.8,3.2299999999999933,Base case,1,0.6,0.968999999999998,F4,65
Other,1.2,4.800000000000006,Base case,1,0.6,1.4400000000000017,F4,65
Other,1.6,6.31000000000002,Base case,1,0.6,1.8930000000000058,F4,65
Other,2,7.790000000000047,Base case,1,0.6,2.337000000000014,F4,65
Other,2.4,9.56000000000007,Base case,1,0.6,2.8680000000000208,F4,65
Other,2.8,11.200000000000099,Base case,1,0.6,3.3600000000000296,F4,65
Other,3.2,12.960000000000104,Base case,1,0.6,3.888000000000031,F4,65
Other,3.6,14.410000000000068,Base case,1,0.6,4.32300000000002,F4,65
Other,4,16.010000000000026,Base case,1,0.6,4.803000000000008,F4,65
Other,4.4,17.64999999999998,Base case,1,0.6,5.294999999999994,F4,65
Other,4.8,19.209999999999923,Base case,1,0.6,5.762999999999977,F4,65
Other,5.2,20.719999999999885,Base case,1,0.6,6.2159999999999656,F4,65
Other,5.6,22.439999999999845,Base case,1,0.6,6.731999999999953,F4,65
Other,6,24.209999999999816,Base case,1,0.6,7.262999999999945,F4,65
Other,6.4,25.94999999999973,Base case,1,0.6,7.784999999999918,F4,65
Other,6.8,27.649999999999615,Base case,1,0.6,8.294999999999884,F4,65
Other,7.2,29.479999999999514,Base case,1,0.6,8.843999999999854,F4,65
Other,7.6,31.229999999999414,Base case,1,0.6,9.368999999999824,F4,65
Other,8,32.95999999999931,Base case,1,0.6,9.887999999999792,F4,65
Other,8.4,34.85999999999924,Base case,1,0.6,10.457999999999771,F4,65
Other,8.8,36.42999999999915,Base case,1,0.6,10.928999999999743,F4,65
Other,9.2,38.04999999999905,Base case,1,0.6,11.414999999999715,F4,65
Other,9.6,39.82999999999899,Base case,1,0.6,11.948999999999696,F4,65
Other,10,41.529999999998886,Base case,1,0.6,12.458999999999666,F4,65
Liver,0,0,Base case,1,0.6,0,F4,65
Liver,0.4,0.8799999999999997,Base case,1,0.6,0.35199999999999987,F4,65
